Row ID,Order ID,Order Date,Customer Name,Sales,Quantity,Sales_per_Unit,Order_Month,Order_Year,Order_DayOfWeek,Is_Weekend,Sales_log,Sales_per_Unit_log,Segment_Consumer,Segment_Corporate,Segment_Home Office,Category_Furniture,Category_Office Supplies,Category_Technology,Zip_02108,Zip_10008,Zip_60610,Zip_77041,Zip_90036,Zip_Unknown,Quantity_scaled,Sales_log_scaled,Sales_per_Unit_log_scaled,Order_Month_scaled
418,CA-2019-101518,2018-09-22,Claire Gute,578.29,10,57.82899999999999,9,2018,5,1,6.361803215740569,4.074634930601689,0,0,1,0,1,0,1,0,0,0,0,0,1.6398184091178367,0.02578374847910856,-0.6951057128232516,0.7989411476475728
971,CA-2016-163099,2016-02-08,Zuschuss Donatelli,875.48,4,218.87,2,2016,0,0,6.775913886074713,5.393036462605869,0,0,1,0,0,1,0,0,0,0,1,0,-0.49004784316046984,0.4725146587888549,0.464987932850774,-1.3140604301704435
458,CA-2017-129600,2018-06-20,Unknown,1196.21,4,299.0525,6,2018,2,0,7.087749128766913,5.703957459345487,0,0,1,0,0,1,0,0,1,0,0,0,-0.49004784316046984,0.8089137226481398,0.7385748969647705,-0.106630957131577
410,CA-2019-154575,2019-09-29,Sean O'Donnell,180.98,2,90.49,9,2019,6,1,5.203896790928544,4.516229676691444,0,1,0,0,1,0,0,0,0,0,0,1,-1.200003260586572,-1.2233330414659414,-0.3065357313222471,0.7989411476475728
93,CA-2018-122047,2018-07-25,Darrin Van Huff,1498.97,2,749.485,7,2018,2,0,7.313200386890299,6.620719664198231,0,0,1,1,0,0,0,0,0,1,0,0,-1.200003260586572,1.052124180593283,1.5452563082242394,0.1952264111281396
583,CA-2016-184649,2018-09-29,Ruben Hope,900.51,4,225.1275,9,2018,5,1,6.8040711352052545,5.421098999486295,0,1,0,1,0,0,0,0,1,0,0,0,-0.49004784316046984,0.5028899049175173,0.48968084311081206,0.7989411476475728
90,CA-2016-102960,2017-12-03,Brosina Hoffman,677.11,4,169.2775,12,2017,6,1,6.5193095166685096,5.137429459151446,0,1,0,0,0,1,1,0,0,0,0,0,-0.49004784316046984,0.19569710312965224,0.24007309977523525,1.7045132524267226
337,CA-2017-127621,2017-04-04,Unknown,371.34,7,53.04857142857143,4,2017,1,0,5.919807415343751,3.989883113182204,0,1,0,0,1,0,1,0,0,0,0,0,0.5748852829786835,-0.45102885358456424,-0.7696809029007445,-0.7103456936510102
900,CA-2019-190450,2016-07-20,Sean O'Donnell,280.19,10,28.019,7,2016,2,0,5.639030597426504,3.3679507878685198,1,0,0,1,0,0,0,0,0,1,0,0,1.6398184091178367,-0.7539229648636464,-1.316934316311818,0.1952264111281396
945,CA-2019-134729,2018-10-12,Brosina Hoffman,632.74,3,210.91333333333333,10,2018,4,0,6.4516387756882,5.356177386057008,0,0,1,0,1,0,1,0,0,0,0,0,-0.8450255518735209,0.12269581655310544,0.4325547329099765,1.1007985159072895
977,CA-2018-192173,2018-12-15,Sandra Flanagan,954.7,4,238.675,12,2018,5,1,6.862444056272134,5.4792838389630605,1,0,0,0,1,0,0,1,0,0,0,0,-0.49004784316046984,0.5658609656356689,0.5408791016936492,1.7045132524267226
889,CA-2018-126805,2016-11-18,Ken Lonsdale,735.135,10,73.5135,11,2016,4,0,6.601413525821811,4.3109803170230085,1,0,0,1,0,0,0,1,0,0,0,0,1.6398184091178367,0.28426859229108437,-0.487139646100814,1.402655884167006
626,CA-2018-163077,2019-03-31,Zuschuss Donatelli,784.59,9,87.17666666666668,3,2019,6,1,6.6664350278350035,4.479342377748601,0,1,0,0,0,1,0,1,0,0,0,0,1.2848407004047857,0.35441195459716185,-0.3389937648354657,-1.0122030619107267
632,CA-2016-117393,2018-06-02,Sean O'Donnell,688.09,10,68.809,6,2018,5,1,6.5353718865759625,4.245762941284382,1,0,0,1,0,0,0,0,0,0,1,0,1.6398184091178367,0.21302473471349526,-0.5445260047672086,-0.106630957131577
12,CA-2017-190111,2019-07-22,Claire Gute,1325.24,5,265.048,7,2019,0,0,7.190103149843216,5.583676743630172,0,1,0,1,0,0,1,0,0,0,0,0,-0.13507013444741875,0.9193303534786964,0.6327369632160572,0.1952264111281396
397,CA-2018-171226,2018-09-12,Zuschuss Donatelli,1032.4,5,206.48000000000002,9,2018,2,0,6.940609615853084,5.3350349494832,1,0,0,0,1,0,1,0,0,0,0,0,-0.13507013444741875,0.6501837664905534,0.4139509875957124,0.7989411476475728
43,CA-2016-111188,2016-07-09,Sean O'Donnell,725.87,5,145.174,7,2016,5,1,6.588747644487447,4.984797692923232,0,0,1,1,0,0,0,0,0,0,1,0,-0.13507013444741875,0.27060499677491484,0.1057686880834619,0.1952264111281396
168,CA-2017-107345,2017-06-29,Brosina Hoffman,1473.26,1,1473.26,6,2017,3,0,7.295911447967664,7.295911447967664,0,1,0,1,0,0,0,0,0,1,0,0,-1.554980969299623,1.0334733609537745,2.13937401739552,-0.106630957131577
417,CA-2017-118098,2018-10-20,Darrin Van Huff,1100.34,3,366.78,10,2018,5,1,7.004282899223203,5.907484933312707,0,1,0,1,0,0,0,0,0,1,0,0,-0.8450255518735209,0.7188727085537745,0.9176636825417501,1.1007985159072895
778,CA-2017-189055,2018-03-05,Darrin Van Huff,1265.47,5,253.094,3,2018,0,0,7.143988781833901,5.537704277296448,0,0,1,0,0,1,0,0,1,0,0,0,-0.13507013444741875,0.8695834740212384,0.5922846694534407,-1.0122030619107267
427,CA-2017-123183,2018-08-02,Ruben Hope,1325.62,1,1325.62,8,2018,3,0,7.190389633112291,7.190389633112291,1,0,0,0,1,0,0,0,0,1,0,0,-1.554980969299623,0.9196394035485227,2.0465228002798823,0.4970837793878562
905,CA-2018-164856,2016-07-07,Ruben Hope,574.32,6,95.72000000000001,7,2016,3,0,6.354926407735689,4.571820206306537,0,1,0,0,0,1,1,0,0,0,0,0,0.21990757426563234,0.018365241978016623,-0.2576202692261986,0.1952264111281396
988,CA-2019-150486,2019-02-18,Ken Lonsdale,954.36,4,238.59,2,2019,0,0,6.8620882327986825,5.4789291291432685,1,0,0,0,0,1,1,0,0,0,0,0,-0.49004784316046984,0.5654771133092458,0.5405669838767247,-1.3140604301704435
705,CA-2019-118581,2016-09-15,Ken Lonsdale,464.42,6,77.40333333333334,9,2016,3,0,6.142940223730835,4.361866443459343,0,1,0,1,0,0,1,0,0,0,0,0,0.21990757426563234,-0.21031947381827973,-0.442363703037385,0.7989411476475728
803,CA-2019-131584,2017-01-16,Ken Lonsdale,1090.98,3,363.66,1,2017,0,0,6.995747841118813,5.898965412611059,1,0,0,0,1,0,0,0,0,1,0,0,-0.8450255518735209,0.7096653286197001,0.9101671486025439,-1.61591779843016
258,CA-2019-162041,2016-08-27,Unknown,588.6,8,73.575,8,2016,5,1,6.379444340875127,4.311805330400812,0,1,0,0,1,0,1,0,0,0,0,0,0.9298629916917346,0.04481449666990077,-0.4864136967189659,0.4970837793878562
336,CA-2019-169792,2019-01-03,Ken Lonsdale,1274.75,9,141.63888888888889,1,2019,3,0,7.151289519944081,4.960316183906548,0,0,1,0,1,0,0,0,0,0,1,0,1.2848407004047857,0.8774593043621037,0.08422681153270252,-1.61591779843016
16,CA-2018-152743,2017-08-28,Ken Lonsdale,712.41,9,79.15666666666667,8,2017,0,0,6.570056290208101,4.38398305297227,0,0,1,0,0,1,0,0,0,1,0,0,1.2848407004047857,0.2504412910066076,-0.4229027592073237,0.4970837793878562
650,CA-2019-121951,2016-07-11,Claire Gute,417.79,9,46.42111111111112,7,2016,0,0,6.037369600965363,3.859067511638819,1,0,0,1,0,0,0,0,0,1,0,0,1.2848407004047857,-0.3242060838202187,-0.8847887394904134,0.1952264111281396
325,CA-2019-192597,2016-07-30,Brosina Hoffman,1051.74,7,150.24857142857144,7,2016,5,1,6.959151568065552,5.018924651765992,0,0,1,0,1,0,0,1,0,0,0,0,0.5748852829786835,0.6701863015233066,0.13579783105592227,0.1952264111281396
874,CA-2019-185313,2019-07-09,Darrin Van Huff,750.94,8,93.8675,7,2019,1,0,6.622656533532627,4.5524811812076695,0,1,0,0,0,1,1,0,0,0,0,0,0.9298629916917346,0.30718494980660666,-0.2746371488232829,0.1952264111281396
223,CA-2018-162116,2017-08-16,Sandra Flanagan,792.02,8,99.0025,8,2017,2,0,6.67584844199777,4.605195185675597,0,1,0,0,0,1,0,0,1,0,0,0,0.9298629916917346,0.36456688027116635,-0.22825281132307373,0.4970837793878562
180,CA-2018-106957,2018-08-10,Zuschuss Donatelli,686.795,4,171.69875,8,2018,4,0,6.533490828416639,5.151548747141494,1,0,0,0,0,1,0,0,0,1,0,0,-0.49004784316046984,0.21099550223034733,0.25249700545273873,0.4970837793878562
812,CA-2019-127879,2019-10-29,Unknown,358.95,3,119.64999999999999,10,2019,1,0,5.885965132915312,4.792893792071041,0,0,1,0,1,0,0,0,0,1,0,0,-0.8450255518735209,-0.48753695327689284,-0.0630922321706714,1.1007985159072895
522,CA-2016-157461,2018-09-25,Darrin Van Huff,334.26,1,334.26,9,2018,1,0,5.814906350203132,5.814906350203132,0,1,0,0,1,0,0,1,0,0,0,0,-1.554980969299623,-0.5641931637070672,0.8362015305464788,0.7989411476475728
23,CA-2018-180728,2019-01-07,Zuschuss Donatelli,896.25,4,224.0625,1,2019,0,0,6.799334530027717,5.416378141409094,1,0,0,0,1,0,0,0,0,1,0,0,-0.49004784316046984,0.4977801888577213,0.48552684501194415,-1.61591779843016
357,CA-2016-193952,2017-11-04,Brosina Hoffman,750.48,6,125.08,11,2017,5,1,6.622044595399098,4.836916626109569,0,0,1,1,0,0,0,0,0,1,0,0,0.21990757426563234,0.30652480820913425,-0.024355467389290186,1.402655884167006
978,CA-2019-157885,2016-05-08,Brosina Hoffman,42.66,6,7.109999999999999,5,2016,6,1,3.7764323511217976,2.0930978681273213,0,0,1,1,0,0,0,1,0,0,0,0,0.21990757426563234,-2.7632414145467603,-2.438708476504506,-0.4084883253912936
341,CA-2019-197183,2018-10-28,Claire Gute,245.77,6,40.961666666666666,10,2018,6,1,5.508456728726992,3.7367565031078684,0,0,1,1,0,0,0,0,0,0,1,0,0.21990757426563234,-0.8947823713110357,-0.9924131773784962,1.1007985159072895
432,CA-2018-196919,2017-01-09,Brosina Hoffman,874.0,2,437.0,1,2017,0,0,6.774223886357614,6.082218910376446,1,0,0,1,0,0,0,0,0,0,1,0,-1.200003260586572,0.47069153476398073,1.0714163683163538,-1.61591779843016
569,CA-2017-191113,2019-03-05,Sean O'Donnell,151.89,6,25.314999999999998,3,2019,1,0,5.029718708572522,3.270139118805742,0,0,1,0,1,0,0,0,0,0,0,1,0.21990757426563234,-1.411231443659071,-1.403001188200237,-1.0122030619107267
856,CA-2019-178708,2017-03-19,Darrin Van Huff,844.92,9,93.88,3,2017,6,1,6.74042479248714,4.552612935249416,0,1,0,1,0,0,0,0,0,0,1,0,1.2848407004047857,0.4342300256697618,-0.2745212152302833,-1.0122030619107267
204,CA-2017-160819,2018-03-27,Brosina Hoffman,957.95,6,159.65833333333333,3,2018,1,0,6.865838935880846,5.079279956817423,0,1,0,1,0,0,0,0,0,1,0,0,0.21990757426563234,0.5695232659979568,0.18890593520568386,-1.0122030619107267
651,CA-2019-121300,2016-01-03,Zuschuss Donatelli,103.73,1,103.73,1,2016,6,1,4.651385609785055,4.651385609785055,1,0,0,0,0,1,0,0,0,1,0,0,-1.554980969299623,-1.8193665189645598,-0.18760873120059965,-1.61591779843016
94,CA-2018-193159,2019-06-03,Brosina Hoffman,207.71,3,69.23666666666666,6,2019,0,0,5.34094572860366,4.251870491860607,0,0,1,0,0,1,1,0,0,0,0,0,-0.8450255518735209,-1.0754885132503642,-0.5391518221361097,-0.106630957131577
576,CA-2017-171239,2019-10-27,Unknown,28.12,3,9.373333333333333,10,2019,6,1,3.3714252233284854,2.339238410642081,0,0,1,1,0,0,0,0,0,0,1,0,-0.8450255518735209,-3.200151679947676,-2.222123413166439,1.1007985159072895
69,CA-2018-117992,2016-08-11,Claire Gute,241.12,5,48.224000000000004,8,2016,3,0,5.489433471023487,3.896381309438189,0,0,1,0,0,1,0,1,0,0,0,0,-0.13507013444741875,-0.9153041251313045,-0.8519554192369008,0.4970837793878562
859,CA-2018-117919,2018-09-19,Brosina Hoffman,923.93,7,131.98999999999998,9,2018,2,0,6.829718058973201,4.890273937425071,0,0,1,0,0,1,1,0,0,0,0,0,0.5748852829786835,0.5305570828539241,0.02259493148749816,0.7989411476475728
285,CA-2016-138672,2018-06-29,Sandra Flanagan,755.14,2,377.57,6,2018,4,0,6.628226544220058,5.936400996332929,0,1,0,1,0,0,0,0,0,0,1,0,-1.200003260586572,0.31319372022255193,0.9431076312579463,-0.106630957131577
827,CA-2018-113896,2019-03-14,Brosina Hoffman,8.72,2,4.36,3,2019,3,0,2.2741856184723477,1.6789639750827108,1,0,0,0,1,0,0,0,0,1,0,0,-1.200003260586572,-4.383822815757269,-2.8031149840189227,-1.0122030619107267
435,CA-2017-174843,2019-10-08,Ken Lonsdale,462.82,10,46.282,10,2019,1,0,6.139496545927063,3.856129673387606,0,0,1,0,1,0,0,0,0,1,0,0,1.6398184091178367,-0.21403441629694428,-0.8873738149810868,1.1007985159072895
154,CA-2019-196440,2016-10-09,Sean O'Donnell,336.55,1,336.55,10,2016,6,1,5.821713647487879,5.821713647487879,0,1,0,1,0,0,0,0,0,0,1,0,-1.554980969299623,-0.5568496434101611,0.8421914373635959,1.1007985159072895
76,CA-2016-158515,2019-05-09,Claire Gute,1478.61,10,147.861,5,2019,3,0,7.299533818518861,5.0030129846305496,1,0,0,0,1,0,0,0,1,0,0,0,1.6398184091178367,1.0373810721279628,0.1217967672769339,-0.4084883253912936
752,CA-2016-117561,2017-04-24,Darrin Van Huff,655.52,5,131.10399999999998,4,2017,0,0,6.486953157863735,4.883589491160687,0,1,0,0,1,0,0,0,0,1,0,0,-0.13507013444741875,0.16079197592898806,0.016713124277843522,-0.7103456936510102
447,CA-2017-175938,2016-03-11,Claire Gute,1489.08,9,165.45333333333332,3,2016,4,0,7.306585088773348,5.11471498985436,1,0,0,0,0,1,0,0,0,0,1,0,1.2848407004047857,1.0449877835828627,0.22008608454752243,-1.0122030619107267
189,CA-2018-143150,2018-12-15,Claire Gute,781.96,5,156.392,12,2018,5,1,6.663081609117564,5.058739508770402,0,0,1,0,0,1,1,0,0,0,0,0,-0.13507013444741875,0.35079438107488936,0.17083189427035275,1.7045132524267226
272,CA-2017-118660,2018-02-03,Ken Lonsdale,380.08,9,42.23111111111111,2,2018,5,1,5.943009326838578,3.7665604006650204,1,0,0,0,1,0,1,0,0,0,0,0,1.2848407004047857,-0.42599928592177755,-0.9661880014111931,-1.3140604301704435
237,CA-2018-104899,2018-08-01,Ken Lonsdale,756.64,7,108.09142857142857,8,2018,2,0,6.630208338788541,4.6921863248711455,0,0,1,1,0,0,0,0,0,1,0,0,0.5748852829786835,0.31533162430242234,-0.15170718742859185,0.4970837793878562
488,CA-2016-142888,2017-12-30,Zuschuss Donatelli,758.67,5,151.73399999999998,12,2017,5,1,6.6328841284573725,5.028697846247914,0,1,0,1,0,0,1,0,0,0,0,0,-0.13507013444741875,0.3182181907209839,0.144397503114236,1.7045132524267226
560,CA-2017-164563,2017-03-19,Brosina Hoffman,789.09,5,157.818,3,2017,6,1,6.672146863022848,5.06775889251534,1,0,0,0,0,1,1,0,0,0,0,0,-0.13507013444741875,0.3605737212837007,0.17876826988612793,-1.0122030619107267
118,CA-2016-199246,2018-07-08,Brosina Hoffman,836.76,1,836.76,7,2018,6,1,6.73073166328148,6.73073166328148,0,1,0,1,0,0,0,1,0,0,0,0,-1.554980969299623,0.4237733512974246,1.642058547895764,0.1952264111281396
965,CA-2018-169017,2018-03-01,Ken Lonsdale,656.57,5,131.31400000000002,3,2018,3,0,6.4885512222633706,4.885177885628178,0,0,1,0,1,0,0,1,0,0,0,0,-0.13507013444741875,0.1625159227266078,0.018110791288862876,-1.0122030619107267
513,CA-2017-111950,2019-03-15,Sandra Flanagan,672.02,3,224.00666666666666,3,2019,4,0,6.511775046885187,5.416130031395101,0,1,0,0,0,1,1,0,0,0,0,0,-0.8450255518735209,0.18756912965268566,0.48530852696264365,-1.0122030619107267
571,CA-2016-106280,2016-05-15,Zuschuss Donatelli,555.7,10,55.57000000000001,5,2016,6,1,6.322026495189462,4.035478809355064,1,0,0,1,0,0,0,0,1,0,0,0,1.6398184091178367,-0.01712625566687033,-0.7295601383869097,-0.4084883253912936
612,CA-2017-182616,2018-04-12,Brosina Hoffman,37.97,2,18.985,4,2018,3,0,3.662792119350618,2.9949819921632868,0,0,1,0,0,1,0,0,0,1,0,0,-1.200003260586572,-2.8858332911240683,-1.6451186512272924,-0.7103456936510102
117,CA-2017-198596,2019-09-28,Ken Lonsdale,123.04,10,12.304,9,2019,5,1,4.820604094232248,2.5880647418906264,0,0,1,1,0,0,0,0,0,1,0,0,1.6398184091178367,-1.6368183910997722,-2.0031750588521007,0.7989411476475728
474,CA-2017-195591,2019-09-12,Ken Lonsdale,778.66,8,97.3325,9,2019,3,0,6.658857927216836,4.588354593059529,0,1,0,0,0,1,0,0,1,0,0,0,0.9298629916917346,0.34623799217805484,-0.2430712592761689,0.7989411476475728
714,CA-2016-110878,2017-01-08,Ruben Hope,927.71,3,309.2366666666667,1,2017,6,1,6.833796526463843,5.737335447066671,1,0,0,1,0,0,0,0,0,0,1,0,-0.8450255518735209,0.5349568185412293,0.7679450019902614,-1.61591779843016
58,CA-2017-104081,2016-10-19,Sean O'Donnell,421.64,3,140.54666666666665,10,2016,2,0,6.04652075285606,4.952629462475733,1,0,0,0,1,0,1,0,0,0,0,0,-0.8450255518735209,-0.31433407928767343,0.07746307797241206,1.1007985159072895
695,CA-2017-170679,2017-11-20,Darrin Van Huff,1168.64,7,166.94857142857146,11,2017,0,0,7.064451288137119,5.123657810089238,0,1,0,0,0,1,0,0,0,0,1,0,0.5748852829786835,0.7837806693404299,0.2279550900644659,1.402655884167006
935,CA-2016-166659,2017-01-01,Darrin Van Huff,1164.17,5,232.834,1,2017,6,1,7.060622278100894,5.454611461903841,0,1,0,0,1,0,0,1,0,0,0,0,-0.13507013444741875,0.7796500413184868,0.5191692756996188,-1.61591779843016
370,CA-2018-174273,2019-07-10,Ken Lonsdale,1151.32,3,383.7733333333333,7,2019,2,0,7.04953258046051,5.9526544163208905,0,0,1,0,0,1,1,0,0,0,0,0,-0.8450255518735209,0.7676867883118664,0.957409411702514,0.1952264111281396
269,CA-2016-125221,2019-06-21,Brosina Hoffman,605.69,1,605.69,6,2019,4,0,6.408017952201567,6.408017952201567,1,0,0,0,0,1,0,1,0,0,0,0,-1.554980969299623,0.07563890259114292,1.358094886971784,-0.106630957131577
47,CA-2016-151873,2017-09-27,Sean O'Donnell,1160.41,10,116.04100000000001,9,2017,2,0,7.057390063198797,4.76252430076286,0,0,1,1,0,0,0,1,0,0,0,0,1.6398184091178367,0.7761632190534018,-0.08981508786655037,0.7989411476475728
350,CA-2019-165976,2019-04-05,Brosina Hoffman,1174.38,5,234.87600000000003,4,2019,4,0,7.069346778549694,5.4633062432133785,0,1,0,1,0,0,0,0,0,1,0,0,-0.13507013444741875,0.7890617863100988,0.5268200257198997,-0.7103456936510102
196,CA-2018-142567,2018-07-17,Ruben Hope,361.67,4,90.4175,7,2018,1,0,5.89349332988201,4.515436926215965,0,1,0,0,1,0,0,0,0,0,1,0,-0.49004784316046984,-0.4794157467375629,-0.30723329178989234,0.1952264111281396
103,CA-2016-129937,2018-11-08,Brosina Hoffman,1011.62,4,252.905,11,2018,3,0,6.920296310476448,5.53696018130917,1,0,0,0,1,0,0,1,0,0,0,0,-0.49004784316046984,0.6282703456289694,0.5916299212559775,1.402655884167006
954,CA-2017-140862,2016-11-17,Sandra Flanagan,298.98,6,49.830000000000005,11,2016,3,0,5.703715805767214,3.928486731458811,1,0,0,0,0,1,0,1,0,0,0,0,0.21990757426563234,-0.6841423866855857,-0.8237050757916926,1.402655884167006
712,CA-2019-186975,2018-12-05,Zuschuss Donatelli,1066.42,10,106.64200000000001,12,2018,2,0,6.972999800842538,4.678810906139454,0,0,1,0,1,0,0,0,0,1,0,0,1.6398184091178367,0.6851253844251121,-0.16347654441293727,1.7045132524267226
758,CA-2016-127175,2019-04-12,Ken Lonsdale,686.795,4,171.69875,4,2019,4,0,6.533490828416639,5.151548747141494,0,0,1,0,0,1,1,0,0,0,0,0,-0.49004784316046984,0.21099550223034733,0.25249700545273873,-0.7103456936510102
444,CA-2017-118378,2018-08-20,Zuschuss Donatelli,939.84,6,156.64000000000001,8,2018,0,0,6.846773093247343,5.060313952326803,1,0,0,1,0,0,0,0,0,0,0,1,0.21990757426563234,0.5489555727564024,0.1722172855346338,0.4970837793878562
696,CA-2019-131990,2017-04-10,Brosina Hoffman,685.04,2,342.52,4,2017,0,0,6.53093593506388,5.839245334130471,0,1,0,0,1,0,0,0,0,0,1,0,-1.200003260586572,0.2082393553474348,0.8576179957968989,-0.7103456936510102
305,CA-2017-148290,2018-07-14,Unknown,1408.93,2,704.465,7,2018,5,1,7.25129533674977,6.558857159856713,1,0,0,1,0,0,1,0,0,0,0,0,-1.200003260586572,0.9853427586614739,1.4908219826792894,0.1952264111281396
342,CA-2018-147227,2019-06-30,Ken Lonsdale,1306.33,2,653.165,6,2019,6,1,7.1757421683654,6.483359613214508,0,0,1,1,0,0,0,0,0,1,0,0,-1.200003260586572,0.9038381317415718,1.4243898510429895,-0.106630957131577
619,CA-2016-191067,2019-10-14,Sean O'Donnell,1475.32,9,163.92444444444445,10,2019,0,0,7.297307783830246,5.105487456568742,0,1,0,1,0,0,0,1,0,0,0,0,1.2848407004047857,1.034979688695791,0.21196655307700185,1.1007985159072895
994,CA-2016-152275,2019-06-07,Sandra Flanagan,401.03,6,66.83833333333332,6,2019,4,0,5.996526712700247,4.217127423571796,1,0,0,0,1,0,0,0,0,0,1,0,0.21990757426563234,-0.3682662396226088,-0.5697230948285783,-0.106630957131577
150,CA-2017-154344,2017-11-07,Sandra Flanagan,253.68,1,253.68,11,2017,1,0,5.540007855148825,5.540007855148825,0,1,0,0,0,1,1,0,0,0,0,0,-1.554980969299623,-0.8607459060918468,0.5943116437582987,1.402655884167006
125,CA-2017-189091,2017-11-18,Zuschuss Donatelli,575.6,4,143.9,11,2017,5,1,6.357148785204302,4.976043849326636,0,1,0,1,0,0,0,0,1,0,0,0,-0.49004784316046984,0.020762680104410357,0.09806596771708209,1.402655884167006
808,CA-2019-120565,2016-12-09,Darrin Van Huff,962.32,6,160.38666666666668,12,2016,4,0,6.870385651512133,5.083803141931882,0,1,0,0,1,0,0,0,0,1,0,0,0.21990757426563234,0.5744281345714843,0.19288599604611245,1.7045132524267226
845,CA-2016-118715,2018-05-26,Darrin Van Huff,686.795,6,114.46583333333332,5,2018,5,1,6.533490828416639,4.748974670904058,1,0,0,0,0,1,0,1,0,0,0,0,0.21990757426563234,0.21099550223034733,-0.10173773746825093,-0.4084883253912936
51,CA-2017-128074,2017-11-30,Sean O'Donnell,252.48,8,31.56,11,2017,3,0,5.535284924455317,3.4830845411343394,1,0,0,0,0,1,0,0,1,0,0,0,0.9298629916917346,-0.8658408705039887,-1.2156253202859735,1.402655884167006
952,CA-2016-126680,2018-01-20,Sean O'Donnell,905.46,9,100.60666666666667,1,2018,5,1,6.809546903462924,4.621109149789594,0,1,0,1,0,0,0,0,1,0,0,0,1.2848407004047857,0.5087970092585383,-0.21424972637666323,-1.61591779843016
143,CA-2019-193961,2017-11-10,Zuschuss Donatelli,1135.16,2,567.58,11,2017,4,0,7.035409434433784,6.343142024486422,1,0,0,0,0,1,1,0,0,0,0,0,-1.200003260586572,0.7524511367507366,1.301008976744468,1.402655884167006
471,CA-2019-103317,2018-06-21,Zuschuss Donatelli,1399.54,7,199.93428571428572,6,2018,3,0,7.244613155520432,5.30297791785876,0,1,0,0,0,1,0,0,1,0,0,0,0.5748852829786835,0.9781342100359868,0.3857432240396806,-0.106630957131577
400,CA-2017-104427,2017-07-11,Ken Lonsdale,1289.66,8,161.2075,7,2017,1,0,7.162908994425762,5.088876379823164,0,1,0,1,0,0,0,0,1,0,0,0,0.9298629916917346,0.8899940656816656,0.19735006173308284,0.1952264111281396
821,CA-2017-151769,2016-09-01,Sean O'Donnell,786.49,6,131.08166666666668,9,2016,3,0,6.668850672206464,4.88342041814724,1,0,0,0,1,0,1,0,0,0,0,0,0.21990757426563234,0.3570178836068546,0.01656435281194793,0.7989411476475728
321,CA-2017-167329,2017-12-24,Ruben Hope,1394.02,10,139.402,12,2017,6,1,7.240664031070256,4.9445097365044965,0,0,1,1,0,0,0,0,0,1,0,0,1.6398184091178367,0.9738740059723483,0.07031833316198495,1.7045132524267226
20,CA-2019-194919,2016-12-04,Claire Gute,571.79,1,571.79,12,2016,6,1,6.3505191573934825,6.3505191573934825,0,0,1,0,1,0,0,0,0,1,0,0,-1.554980969299623,0.013610824624442951,1.3075002958161044,1.7045132524267226
972,CA-2017-147178,2019-04-30,Claire Gute,263.56,2,131.78,4,2019,1,0,5.578068068673537,4.888693623291013,0,0,1,0,0,1,1,0,0,0,0,0,-1.200003260586572,-0.8196876213083162,0.021204374558834227,-0.7103456936510102
831,CA-2018-196760,2016-06-29,Sean O'Donnell,605.68,1,605.68,6,2016,2,0,6.408001469183196,6.408001469183196,0,0,1,0,1,0,1,0,0,0,0,0,-1.554980969299623,0.07562112117586224,1.3580803831621258,-0.106630957131577
538,CA-2018-132248,2017-10-01,Darrin Van Huff,38.98,9,4.3311111111111105,10,2017,6,1,3.6883793290722537,1.673559680075329,1,0,0,0,0,1,0,0,0,1,0,0,1.2848407004047857,-2.8582305310164635,-2.807870354932275,1.1007985159072895
722,CA-2016-126620,2017-09-16,Darrin Van Huff,17.6,2,8.8,9,2017,5,1,2.9231615807191558,2.2823823856765264,0,1,0,1,0,0,0,1,0,0,0,0,-1.200003260586572,-3.683725853392772,-2.2721524154693693,0.7989411476475728
39,CA-2019-136666,2016-03-08,Brosina Hoffman,897.73,6,149.62166666666667,3,2016,1,0,6.800982655658306,5.014771173986216,0,0,1,1,0,0,0,1,0,0,0,0,0.21990757426563234,0.4995581402992133,0.13214308471135386,-1.0122030619107267
176,CA-2016-178018,2019-08-08,Ken Lonsdale,460.65,9,51.18333333333333,8,2019,3,0,6.134807028218637,3.954763159104305,0,1,0,0,0,1,0,1,0,0,0,0,1.2848407004047857,-0.21909333572326223,-0.8005838065860876,0.4970837793878562
246,CA-2019-178694,2017-06-16,Darrin Van Huff,1237.01,1,1237.01,6,2017,4,0,7.121260530756345,7.121260530756345,0,1,0,0,0,1,1,0,0,0,0,0,-1.554980969299623,0.8450648778560338,1.985694418009747,-0.106630957131577
851,CA-2019-125757,2019-07-04,Brosina Hoffman,914.59,6,152.43166666666667,7,2019,3,0,6.8195686662188555,5.0332552996150985,0,0,1,0,0,1,0,0,0,0,1,0,0.21990757426563234,0.5196082042351204,0.1484077174255692,0.1952264111281396
688,CA-2018-138591,2017-09-10,Zuschuss Donatelli,569.4,4,142.35,9,2017,6,1,6.346337869100086,4.9652891923293785,1,0,0,0,1,0,0,1,0,0,0,0,-0.49004784316046984,0.009100168755399093,0.08860268286716508,0.7989411476475728
947,CA-2018-194680,2017-06-23,Ruben Hope,60.04,1,60.04,6,2017,4,0,4.111529386976201,4.111529386976201,1,0,0,1,0,0,0,0,0,1,0,0,-1.554980969299623,-2.4017481843710096,-0.6626413813114358,-0.106630957131577
881,CA-2019-194770,2019-03-07,Darrin Van Huff,293.64,5,58.727999999999994,3,2019,3,0,5.68575427213681,4.089800922172228,0,0,1,1,0,0,0,0,1,0,0,0,-0.13507013444741875,-0.7035187825239126,-0.681760787150583,-1.0122030619107267
